DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021-04-02 08:45:00,4.6,7068.0,0,2.9,90,793,5.7,22647.0,22440.0
2021-04-02 09:00:00,4.6,7265.3625,0,3.0,90,793,5.3,22539.0,24236.0
2021-04-02 09:15:00,4.7,8616.8325,0,3.1,89,793,5.5,25039.0,21636.0
2021-04-02 09:30:00,4.9,9159.4725,1,3.3,88,793,5.3,25980.0,23919.0
2021-04-02 09:45:00,5.2,9702.92,2,3.4,87,794,5.8,26642.0,25141.0
2021-04-02 10:00:00,5.4,10245.56,3,3.6,86,794,5.4,24905.0,23527.0
2021-04-02 10:15:00,5.5,11269.47,4,3.8,85,794,5.3,22778.0,21297.0
2021-04-02 10:30:00,5.6,14276.6475,7,3.9,84,794,5.2,21975.0,21322.0
2021-04-02 10:45:00,5.8,15958.005,9,4.1,83,794,5.0,21035.0,18621.0
2021-04-02 11:00:00,5.9,17639.3625,12,4.2,82,794,5.2,20140.0,20148.0
2021-04-02 11:15:00,6.0,18996.7225,15,4.4,80,794,5.1,22932.0,19867.0
2021-04-02 11:30:00,6.2,21082.4,17,4.7,78,794,5.1,22003.0,21152.0
2021-04-02 11:45:00,6.3,22169.2,20,5.0,76,794,5.5,25601.0,24067.0
2021-04-02 12:00:00,6.5,23255.05,23,5.3,74,794,5.8,31742.0,30985.0
2021-04-02 12:15:00,6.6,24007.45,25,5.5,73,794,6.1,36106.0,35024.0
2021-04-02 12:30:00,6.7,24425.45,28,5.6,72,794,6.6,43582.0,41565.0
2021-04-02 12:45:00,6.7,24843.45,30,5.7,71,793,6.0,34753.0,29974.0
2021-04-02 13:00:00,6.7,25261.45,32,5.8,70,793,5.8,30813.0,25761.0
2021-04-02 13:15:00,6.7,25750.7,35,5.9,69,793,5.7,28833.0,26258.0
2021-04-02 13:30:00,6.8,26311.2,37,6.0,69,793,5.7,30963.0,28379.0
2021-04-02 13:45:00,6.8,26871.7,39,6.0,68,793,5.6,30077.0,23404.0
2021-04-02 14:00:00,6.9,27432.2,41,6.1,68,793,5.1,21749.0,19788.0
2021-04-02 14:15:00,6.9,27435.05,43,6.1,68,793,5.2,23968.0,20189.0
2021-04-02 14:30:00,6.8,26881.2,45,6.0,69,793,4.8,21023.0,23320.0
2021-04-02 14:45:00,6.6,26326.4,46,6.0,69,792,6.5,45551.0,45490.0
2021-04-02 15:00:00,6.6,25772.55,48,5.9,70,792,6.4,46179.0,43429.0
2021-04-02 15:15:00,6.5,25338.4,49,5.9,70,792,6.1,39015.0,33437.0
2021-04-02 15:30:00,6.5,25025.85,51,5.8,71,792,5.3,24285.0,21894.0
2021-04-02 15:45:00,6.3,24713.3,52,5.8,71,792,5.6,28132.0,26756.0
2021-04-02 16:00:00,6.4,24400.75,53,5.7,72,792,6.0,34387.0,31974.0
2021-04-02 16:15:00,6.3,24060.65,54,5.7,72,792,5.8,30636.0,27379.0
2021-04-02 16:30:00,6.2,23693.95,54,5.6,73,792,5.8,30621.0,29388.0
2021-04-02 16:45:00,6.1,23327.25,55,5.5,73,792,5.8,31544.0,29246.0
2021-04-02 17:00:00,6.0,22960.55,55,5.4,74,792,5.3,25492.0,25307.0
2021-04-02 17:15:00,5.8,22460.85,55,5.4,74,792,6.0,36910.0,32655.0
2021-04-02 17:30:00,5.7,21827.2,55,5.3,75,792,5.9,33435.0,31730.0
2021-04-02 17:45:00,5.6,21193.55,53,5.2,76,792,5.8,31431.0,30388.0
2021-04-02 18:00:00,5.6,20559.9,52,5.1,77,792,5.5,28601.0,28454.0
2021-04-02 18:15:00,5.5,20007.95,52,5.0,78,792,5.5,27195.0,24493.0
2021-04-02 18:30:00,5.4,18559.9125,51,4.9,79,792,5.3,24388.0,21484.0
2021-04-02 18:45:00,5.3,18111.37,50,4.8,80,792,5.1,19755.0,16754.0
2021-04-02 19:00:00,5.2,17663.73,50,4.7,81,792,5.0,19558.0,17596.0
2021-04-02 19:15:00,5.1,17318.975,48,4.5,82,792,5.1,23018.0,21041.0
2021-04-02 19:30:00,5.0,17077.105,47,4.4,83,792,5.3,24354.0,22914.0
2021-04-02 19:45:00,4.9,16836.1375,47,4.3,84,793,5.1,22933.0,22205.0
2021-04-02 20:00:00,4.8,16594.2675,47,4.2,85,793,4.6,17145.0,15467.0
2021-04-02 20:15:00,4.7,16235.0725,45,4.1,86,793,4.7,18847.0,15278.0
2021-04-02 20:30:00,4.5,15757.65,45,4.0,87,793,4.6,16533.0,15247.0
2021-04-02 20:45:00,4.4,15281.13,45,3.9,88,794,5.0,19948.0,21274.0
2021-04-02 21:00:00,4.2,14803.7075,45,3.8,89,794,5.3,26433.0,25292.0
2021-04-02 21:15:00,4.1,14402.095,43,3.7,89,794,5.5,27426.0,22500.0
2021-04-02 21:30:00,4.0,12594.5775,41,3.6,90,794,5.1,22559.0,21217.0
2021-04-02 21:45:00,3.7,12303.07,38,3.5,90,795,5.3,26740.0,27884.0
2021-04-02 22:00:00,3.6,12011.5625,36,3.4,91,795,6.0,34941.0,29302.0
2021-04-02 22:15:00,3.5,11846.025,33,3.3,91,795,5.7,30077.0,31775.0
2021-04-02 22:30:00,3.5,11807.265,31,3.2,92,795,6.3,40640.0,35504.0
2021-04-02 22:45:00,3.5,11769.3125,29,3.1,92,795,5.9,36685.0,30574.0
2021-04-02 23:00:00,3.6,11730.5525,27,3.0,93,795,5.5,30200.0,27789.0
2021-04-02 23:15:00,3.5,11542.405,25,2.9,93,795,5.7,37135.0,35473.0
2021-04-02 23:30:00,3.6,11204.87,23,2.9,93,795,6.4,44254.0,40199.0
2021-04-02 23:45:00,3.6,10867.335,21,2.9,92,795,5.9,35587.0,30638.0
2021-04-03 00:00:00,4.7,14261.305,45,2.9,94,796,6.0,37505.0,34756.0
2021-04-03 00:15:00,4.5,11937.2725,45,2.9,94,796,6.2,37543.0,34498.0
2021-04-03 00:30:00,4.5,11577.935,45,2.9,94,796,6.0,37675.0,34347.0
2021-04-03 00:45:00,4.7,11219.405,45,3.0,94,796,6.5,43120.0,39227.0
2021-04-03 01:00:00,4.7,10860.0675,45,3.0,94,796,6.7,45713.0,42641.0
2021-04-03 01:15:00,4.6,10189.8425,44,3.0,94,796,6.6,46439.0,42003.0
2021-04-03 01:30:00,4.6,9208.73,42,3.0,94,796,6.6,48097.0,45135.0
2021-04-03 01:45:00,4.5,7258.95,40,2.9,95,796,6.8,50559.0,48479.0
2021-04-03 02:00:00,4.5,6393.2625,39,2.9,95,796,6.4,47745.0,44797.0
2021-04-03 02:15:00,4.5,5982.15,37,2.9,95,796,6.4,44958.0,41841.0
2021-04-03 02:30:00,4.6,6025.6125,36,2.8,95,796,6.2,44542.0,38518.0
2021-04-03 02:45:00,4.7,6069.075,36,2.8,96,795,5.9,37667.0,34488.0
2021-04-03 03:00:00,4.8,6112.5375,36,2.7,96,795,5.9,39318.0,35879.0
2021-04-03 03:15:00,4.9,6383.2875,37,2.7,96,795,5.6,36773.0,34096.0
2021-04-03 03:30:00,5.1,6882.75,38,2.6,96,795,5.8,38507.0,33658.0
2021-04-03 03:45:00,5.2,7382.2125,40,2.6,96,795,5.6,34064.0,31886.0
2021-04-03 04:00:00,5.4,8932.565,40,2.5,96,795,5.4,31124.0,27913.0
2021-04-03 04:15:00,5.4,9304.015,43,2.5,96,795,4.9,27121.0,24177.0
2021-04-03 04:30:00,5.4,9482.4725,46,2.4,96,795,4.7,25164.0,23023.0
2021-04-03 04:45:00,5.5,9660.1225,50,2.4,96,795,4.7,23325.0,21005.0
2021-04-03 05:00:00,5.5,9838.58,53,2.3,96,795,4.3,18088.0,14808.0
2021-04-03 05:15:00,5.5,9776.4025,55,2.3,96,795,4.0,14025.0,12353.0
2021-04-03 05:30:00,5.4,9473.59,56,2.2,96,795,3.9,12445.0,10611.0
2021-04-03 05:45:00,5.4,9170.7775,57,2.2,96,795,3.8,11380.0,9047.0
2021-04-03 06:00:00,5.3,8867.965,58,2.1,96,795,3.8,12869.0,10536.0
2021-04-03 06:15:00,5.2,7338.0375,58,2.1,96,795,4.1,13491.0,12368.0
2021-04-03 06:30:00,4.9,6630.525,58,2.1,96,795,4.7,18435.0,19324.0
2021-04-03 06:45:00,4.7,5923.0125,58,2.0,96,795,5.3,31178.0,29503.0
2021-04-03 07:00:00,4.5,5215.5,58,2.0,96,795,5.7,36795.0,35042.0
2021-04-03 07:15:00,4.4,4996.05,57,2.0,96,795,6.8,53993.0,51499.0
2021-04-03 07:30:00,4.5,5264.6625,57,2.1,95,795,6.5,45856.0,38626.0
2021-04-03 07:45:00,4.7,5532.5625,56,2.2,94,796,6.5,51050.0,45396.0
2021-04-03 08:00:00,4.8,5801.175,56,2.3,93,796,5.3,30610.0,25724.0
2021-04-03 08:15:00,4.8,6108.2625,56,2.4,93,796,4.4,17594.0,14341.0
2021-04-03 08:30:00,4.9,6454.5375,55,2.5,92,796,4.2,11374.0,9340.0
2021-04-03 08:45:00,4.9,6801.525,55,2.6,91,796,3.7,9781.0,7289.0
2021-04-03 09:00:00,4.9,7147.8,54,2.7,90,796,4.4,10861.0,9244.0
2021-04-03 09:15:00,4.9,7449.9,55,2.7,90,796,4.0,10390.0,7347.0
2021-04-03 09:30:00,4.9,8734.7275,57,2.7,90,796,3.4,6309.0,4916.0
2021-04-03 09:45:00,4.9,9026.235,58,2.8,90,797,3.9,10433.0,8826.0
2021-04-03 10:00:00,4.9,9317.7425,59,2.8,90,797,4.0,9022.0,7646.0
2021-04-03 10:15:00,4.9,9569.6825,62,2.9,90,797,4.3,11801.0,10994.0
2021-04-03 10:30:00,5.0,9782.8625,65,3.0,90,797,4.6,14110.0,13417.0
2021-04-03 10:45:00,5.1,9995.235,69,3.1,89,796,4.8,17663.0,15269.0
2021-04-03 11:00:00,5.2,10208.415,72,3.2,89,796,4.7,17352.0,15135.0
2021-04-03 11:15:00,5.4,10334.385,75,3.3,89,796,4.6,16536.0,16064.0
2021-04-03 11:30:00,5.4,10373.145,78,3.4,88,796,5.8,26346.0,24287.0
2021-04-03 11:45:00,5.5,10412.7125,82,3.5,87,796,6.1,35899.0,31426.0
2021-04-03 12:00:00,5.5,10451.4725,85,3.6,86,796,5.8,30010.0,29763.0
2021-04-03 12:15:00,5.6,10995.7275,87,3.8,86,796,5.9,31823.0,29570.0
2021-04-03 12:30:00,5.8,12046.285,90,4.0,85,796,6.1,36629.0,31044.0
2021-04-03 12:45:00,6.0,14636.745,91,4.2,84,796,5.8,30319.0,25813.0
2021-04-03 13:00:00,6.2,15810.8975,94,4.4,83,796,5.5,26112.0,25110.0
2021-04-03 13:15:00,6.3,16759.425,95,4.6,82,796,5.4,25170.0,23882.0
2021-04-03 13:30:00,6.5,17484.1325,98,4.7,81,796,5.5,24607.0,22175.0
2021-04-03 13:45:00,6.5,18207.9375,101,4.8,80,795,5.3,23358.0,20433.0
2021-04-03 14:00:00,6.7,18932.645,103,4.9,79,795,5.5,24745.0,24396.0
2021-04-03 14:15:00,6.7,20775.55,105,5.1,79,795,5.2,24485.0,24196.0
2021-04-03 14:30:00,6.7,21706.55,105,5.2,78,795,5.6,25667.0,25824.0
2021-04-03 14:45:00,6.9,22637.55,107,5.3,77,794,5.9,33748.0,30507.0
2021-04-03 15:00:00,6.9,23568.55,108,5.4,76,794,5.7,27923.0,23903.0
2021-04-03 15:15:00,7.0,24023.6,109,5.5,75,794,5.2,22517.0,20869.0
2021-04-03 15:30:00,7.0,24003.65,110,5.5,75,794,4.9,18586.0,17068.0
2021-04-03 15:45:00,7.0,23983.7,112,5.5,76,794,4.5,13260.0,12008.0
2021-04-03 16:00:00,7.0,23963.75,113,5.5,76,794,4.8,18997.0,15481.0
2021-04-03 16:15:00,7.1,24340.9,114,5.5,77,794,4.5,12660.0,10423.0
2021-04-03 16:30:00,7.2,25115.15,115,5.4,78,794,4.2,12211.0,10240.0
2021-04-03 16:45:00,7.3,25889.4,115,5.3,79,794,3.8,8730.0,6556.0
2021-04-03 17:00:00,7.3,26663.65,116,5.2,80,794,3.8,8452.0,6761.0
2021-04-03 17:15:00,7.4,27267.85,117,5.0,81,794,3.8,8796.0,7183.0
2021-04-03 17:30:00,7.5,27700.1,118,4.9,82,794,3.8,8163.0,6646.0
2021-04-03 17:45:00,7.4,28132.35,119,4.8,83,794,3.6,8094.0,6739.0
2021-04-03 18:00:00,7.5,28564.6,120,4.7,84,794,3.9,9406.0,8164.0
2021-04-03 18:15:00,7.5,29025.35,120,4.5,85,794,4.2,11671.0,11094.0
2021-04-03 18:30:00,7.4,29515.55,121,4.4,86,794,4.4,12835.0,12275.0
2021-04-03 18:45:00,7.4,30005.75,121,4.2,87,794,4.3,13164.0,10614.0
2021-04-03 19:00:00,7.4,30495.95,121,4.1,88,794,4.1,11105.0,9126.0
2021-04-03 19:15:00,7.4,31164.75,121,4.0,89,794,4.3,12428.0,10455.0
2021-04-03 19:30:00,7.4,32012.15,122,3.9,90,794,3.8,9599.0,7763.0
2021-04-03 19:45:00,7.5,32860.5,122,3.9,90,795,3.8,8183.0,6295.0
2021-04-03 20:00:00,7.5,33707.9,123,3.8,91,795,3.5,7294.0,5473.0
2021-04-03 20:15:00,7.6,35026.5,124,3.8,91,795,3.8,9306.0,8131.0
2021-04-03 20:30:00,7.6,36815.35,124,3.7,92,795,4.2,11982.0,10779.0
2021-04-03 20:45:00,7.8,38605.15,125,3.7,92,795,4.0,11164.0,9183.0
2021-04-03 21:00:00,7.8,40394.0,125,3.6,93,795,4.3,12856.0,10856.0
2021-04-03 21:15:00,7.8,41486.5,125,3.6,93,795,4.1,11127.0,9280.0
2021-04-03 21:30:00,7.8,41880.75,126,3.6,93,795,4.2,12526.0,11417.0
2021-04-03 21:45:00,7.7,42275.0,127,3.5,93,796,4.8,17085.0,14603.0
2021-04-03 22:00:00,7.7,42669.25,128,3.5,93,796,4.8,19791.0,18975.0
2021-04-03 22:15:00,7.8,43904.25,128,3.5,93,796,5.5,25005.0,23002.0
2021-04-03 22:30:00,7.9,45981.9,129,3.5,93,796,5.4,26907.0,24495.0
2021-04-03 22:45:00,8.0,48059.55,130,3.5,93,796,5.1,23840.0,22528.0
2021-04-03 23:00:00,8.1,50137.2,132,3.5,93,796,5.3,26474.0,25119.0
2021-04-03 23:15:00,8.3,51708.5,133,3.5,93,796,5.5,28373.0,25981.0
2021-04-03 23:30:00,8.4,52773.45,134,3.4,93,796,5.4,28365.0,27500.0
2021-04-03 23:45:00,8.6,53839.35,135,3.4,94,796,6.3,42333.0,39491.0
2021-04-04 00:00:00,7.3,49223.3,156,3.6,89,797,6.7,51947.0,49567.0
2021-04-04 00:15:00,7.4,49312.6,155,3.6,89,797,7.2,61602.0,62604.0
2021-04-04 00:30:00,7.4,49398.1,154,3.6,90,797,8.0,72806.0,70844.0
2021-04-04 00:45:00,7.5,49484.55,154,3.5,90,796,8.9,81756.0,78805.0
2021-04-04 01:00:00,7.5,49570.05,153,3.5,91,796,9.2,84303.0,78898.0
2021-04-04 01:15:00,7.6,49836.05,152,3.5,91,796,9.1,83693.0,79354.0
2021-04-04 01:30:00,7.7,50281.6,151,3.4,92,796,9.2,87168.0,82525.0
2021-04-04 01:45:00,7.8,50727.15,151,3.4,92,796,8.8,83778.0,79429.0
2021-04-04 02:00:00,7.9,51172.7,151,3.3,93,796,8.4,78378.0,73753.0
2021-04-04 02:15:00,7.9,50926.65,150,3.3,93,796,8.2,78963.0,72900.0
2021-04-04 02:30:00,7.8,49989.95,150,3.3,93,796,8.1,73165.0,67792.0
2021-04-04 02:45:00,7.6,49054.2,150,3.2,94,796,7.9,66967.0,65779.0
2021-04-04 03:00:00,7.5,48117.5,150,3.2,94,796,8.1,75977.0,69197.0
2021-04-04 03:15:00,7.5,48841.4,150,3.2,94,796,8.0,73124.0,70768.0
2021-04-04 03:30:00,7.7,51224.95,151,3.2,94,796,7.3,62684.0,56465.0
2021-04-04 03:45:00,7.8,53608.5,152,3.1,94,795,7.1,60186.0,54794.0
2021-04-04 04:00:00,8.0,55992.05,152,3.1,94,795,7.0,53217.0,45514.0
2021-04-04 04:15:00,8.1,56473.7,153,3.1,94,795,6.2,41214.0,37627.0
2021-04-04 04:30:00,8.0,55054.4,152,3.0,94,795,6.3,42349.0,39121.0
2021-04-04 04:45:00,7.9,53635.1,153,3.0,94,795,6.0,37326.0,31959.0
2021-04-04 05:00:00,7.8,52215.8,152,2.9,94,795,6.0,35926.0,33017.0
2021-04-04 05:15:00,7.7,51514.7,151,2.9,94,795,5.8,35084.0,32660.0
2021-04-04 05:30:00,7.7,51532.75,150,2.8,94,795,6.0,35644.0,33628.0
2021-04-04 05:45:00,7.8,51549.85,150,2.7,94,795,6.0,35456.0,30408.0
2021-04-04 06:00:00,7.7,51567.9,149,2.6,94,795,6.2,39312.0,37555.0
2021-04-04 06:15:00,7.9,52263.3,149,2.6,94,795,6.2,42251.0,40344.0
2021-04-04 06:30:00,8.0,53636.05,148,2.5,94,795,7.9,76304.0,73489.0
2021-04-04 06:45:00,8.1,55008.8,149,2.4,95,795,7.5,66171.0,58278.0
2021-04-04 07:00:00,8.2,56381.55,148,2.3,95,795,6.4,45600.0,40884.0
2021-04-04 07:15:00,8.4,57365.75,148,2.3,95,795,6.6,43810.0,42115.0
2021-04-04 07:30:00,8.5,57960.45,148,2.4,95,795,7.2,58210.0,52389.0
2021-04-04 07:45:00,8.6,58554.2,148,2.4,94,796,7.4,64533.0,60769.0
2021-04-04 08:00:00,8.8,59148.9,148,2.5,94,796,7.4,67225.0,61068.0
2021-04-04 08:15:00,9.0,60572.95,148,2.6,94,796,7.1,57928.0,52458.0
2021-04-04 08:30:00,9.3,62825.4,148,2.7,93,796,7.1,61163.0,57207.0
2021-04-04 08:45:00,9.6,65077.85,149,2.9,92,796,7.2,63241.0,60324.0
2021-04-04 09:00:00,9.9,67330.3,149,3.0,91,796,7.3,62903.0,58696.0
2021-04-04 09:15:00,10.0,68373.4,149,3.2,90,796,7.4,57798.0,59285.0
2021-04-04 09:30:00,9.9,68207.15,151,3.5,88,796,7.4,57648.0,52694.0
2021-04-04 09:45:00,9.8,68041.85,153,3.7,86,796,7.4,64323.0,57493.0
2021-04-04 10:00:00,9.8,67875.6,154,4.0,84,796,7.4,61816.0,60330.0
2021-04-04 10:15:00,9.6,67684.65,155,4.1,83,796,7.7,68586.0,60666.0
2021-04-04 10:30:00,9.5,67469.0,155,4.1,83,796,8.0,72684.0,66583.0
2021-04-04 10:45:00,9.4,67252.4,154,4.0,84,796,7.9,61166.0,57404.0
2021-04-04 11:00:00,9.3,67036.75,154,4.0,84,796,7.6,56240.0,51718.0
2021-04-04 11:15:00,9.3,67101.35,153,4.1,84,796,7.5,62629.0,64714.0
2021-04-04 11:30:00,9.3,67447.15,153,4.2,83,796,7.7,66997.0,63377.0
2021-04-04 11:45:00,9.5,67792.95,152,4.3,83,796,7.8,72060.0,66063.0
2021-04-04 12:00:00,9.6,68138.75,151,4.4,82,796,8.2,76054.0,71914.0
2021-04-04 12:15:00,9.8,68703.05,151,4.4,82,796,8.4,67746.0,64086.0
2021-04-04 12:30:00,9.9,69484.9,150,4.4,82,796,8.3,62208.0,63072.0
2021-04-04 12:45:00,10.0,70266.75,150,4.5,82,795,8.2,78533.0,72594.0
2021-04-04 13:00:00,10.2,71048.6,150,4.5,82,795,8.1,76850.0,73244.0
2021-04-04 13:15:00,10.2,71792.45,150,4.6,82,795,7.7,67677.0,61191.0
2021-04-04 13:30:00,10.3,72499.25,150,4.8,81,795,7.9,73158.0,62701.0
2021-04-04 13:45:00,10.3,73205.1,150,5.0,80,794,7.7,68414.0,66129.0
2021-04-04 14:00:00,10.3,73911.9,150,5.2,79,794,8.2,74560.0,64258.0
2021-04-04 14:15:00,10.3,74264.35,150,5.3,78,794,8.1,78308.0,70209.0
2021-04-04 14:30:00,10.3,74262.45,150,5.3,78,794,8.6,83124.0,74394.0
2021-04-04 14:45:00,10.3,74261.5,150,5.4,77,794,7.9,72144.0,68048.0
2021-04-04 15:00:00,10.2,74259.6,150,5.4,77,794,8.1,75744.0,72507.0
2021-04-04 15:15:00,10.2,74356.5,150,5.4,77,794,7.4,66999.0,66616.0
2021-04-04 15:30:00,10.1,74551.25,150,5.4,77,794,7.1,58362.0,56890.0
2021-04-04 15:45:00,10.0,74746.95,150,5.3,78,793,7.3,63334.0,61450.0
2021-04-04 16:00:00,9.9,74941.7,150,5.3,78,793,7.7,67082.0,62878.0
2021-04-04 16:15:00,9.9,74676.65,150,5.2,79,793,7.7,70235.0,66329.0
2021-04-04 16:30:00,9.7,73950.85,149,5.1,80,793,8.7,79797.0,74360.0
2021-04-04 16:45:00,9.5,73226.0,148,4.9,81,793,9.1,86411.0,81730.0
2021-04-04 17:00:00,9.3,72500.2,148,4.8,82,793,9.2,85865.0,82860.0
2021-04-04 17:15:00,9.3,72053.7,147,4.6,83,793,8.8,84788.0,84649.0
2021-04-04 17:30:00,9.2,71885.55,147,4.4,84,793,9.2,86516.0,84338.0
2021-04-04 17:45:00,9.1,71718.35,148,4.2,85,793,9.3,85901.0,84440.0
2021-04-04 18:00:00,9.0,71550.2,147,4.0,86,793,8.8,82860.0,79324.0
2021-04-04 18:15:00,9.1,72067.0,148,3.8,86,793,8.5,82325.0,79546.0
2021-04-04 18:30:00,9.3,73266.85,148,3.6,87,793,8.0,72862.0,68239.0
2021-04-04 18:45:00,9.6,74467.65,148,3.4,88,793,7.7,70827.0,66592.0
2021-04-04 19:00:00,9.8,75667.5,148,3.2,89,793,7.7,68915.0,64042.0
2021-04-04 19:15:00,10.0,76646.0,149,3.1,89,793,8.6,81698.0,77686.0
2021-04-04 19:30:00,10.2,77402.2,150,3.0,89,793,9.1,87937.0,83543.0
2021-04-04 19:45:00,10.4,78000.0,151,2.9,90,793,9.6,86074.0,80080.0
2021-04-04 20:00:00,10.6,78000.0,152,2.8,90,793,9.4,87309.0,83560.0
2021-04-04 20:15:00,10.6,78000.0,154,2.8,90,793,8.8,81806.0,78887.0
2021-04-04 20:30:00,10.6,78000.0,154,2.7,90,793,8.7,81803.0,82528.0
2021-04-04 20:45:00,10.6,78000.0,155,2.7,90,794,9.0,85131.0,79241.0
2021-04-04 21:00:00,10.6,78000.0,155,2.6,90,794,8.0,72385.0,67951.0
2021-04-04 21:15:00,10.5,78000.0,156,2.6,90,794,8.3,78217.0,76657.0
2021-04-04 21:30:00,10.4,78000.0,157,2.6,90,794,8.3,76128.0,68759.0
2021-04-04 21:45:00,10.2,78000.0,158,2.5,90,794,7.7,71606.0,66232.0
2021-04-04 22:00:00,10.2,78000.0,159,2.5,90,794,7.5,64002.0,59277.0
2021-04-04 22:15:00,10.1,78000.0,160,2.5,90,794,7.6,66096.0,59808.0
2021-04-04 22:30:00,10.1,78000.0,160,2.5,91,794,8.0,73628.0,69340.0
2021-04-04 22:45:00,10.0,78000.0,161,2.4,91,794,7.9,70918.0,69470.0
2021-04-04 23:00:00,9.9,78000.0,161,2.4,92,794,8.3,77061.0,72043.0
2021-04-04 23:15:00,9.9,78000.0,161,2.4,92,794,8.2,71596.0,63838.0
2021-04-04 23:30:00,10.0,78000.0,161,2.3,93,794,8.4,68700.0,63509.0
2021-04-04 23:45:00,10.1,78000.0,160,2.3,93,794,8.9,67476.0,62036.0
2021-04-05 00:00:00,10.4,78000.0,163,2.9,90,793,8.1,65733.0,65274.0
2021-04-05 00:15:00,10.5,78000.0,163,2.9,90,793,7.6,67547.0,66470.0
2021-04-05 00:30:00,10.5,78000.0,163,2.8,90,793,8.0,72528.0,66514.0
2021-04-05 00:45:00,10.5,78000.0,163,2.8,91,793,7.9,71800.0,68145.0
2021-04-05 01:00:00,10.5,78000.0,163,2.7,91,793,8.6,77659.0,73970.0
2021-04-05 01:15:00,10.5,78000.0,163,2.7,91,793,8.4,75396.0,70846.0
2021-04-05 01:30:00,10.4,78000.0,163,2.6,91,793,8.3,76402.0,70710.0
2021-04-05 01:45:00,10.5,78000.0,164,2.6,92,792,8.4,78786.0,73794.0
2021-04-05 02:00:00,10.5,78000.0,165,2.5,92,792,8.1,73725.0,71269.0
2021-04-05 02:15:00,10.5,78000.0,165,2.5,92,792,7.9,71994.0,64014.0
2021-04-05 02:30:00,10.4,78000.0,166,2.4,92,792,7.2,59600.0,57313.0
