DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021-04-03 18:15:00,9.7,98999.99873452132,9.0,6.5,55,845,10.0,-55.0,-357.0
2021-04-03 18:30:00,9.4,98999.99514091981,9.0,6.3,56,845,9.7,-44.0,-262.0
2021-04-03 18:45:00,9.1,98999.99878825391,9.0,6.1,58,845,9.1,-55.0,-337.0
2021-04-03 19:00:00,8.8,98999.99533286881,9.0,5.9,59,845,9.2,-50.0,-252.0
2021-04-03 19:15:00,8.6,98999.99917359189,9.0,5.7,61,845,9.1,-44.0,-360.0
2021-04-03 19:30:00,8.3,98999.9999561107,9.0,5.6,63,845,9.1,-57.0,-263.0
2021-04-03 19:45:00,8.1,98999.9972297052,9.0,5.4,64,846,8.9,-48.0,-277.0
2021-04-03 20:00:00,7.8,98999.9959755676,9.0,5.3,66,846,8.8,-41.0,-301.0
2021-04-03 20:15:00,7.7,95711.5,9.0,5.1,68,846,9.2,-49.0,-288.0
2021-04-03 20:30:00,7.6,93769.3,9.0,5.0,70,846,8.7,-47.0,-334.0
2021-04-03 20:45:00,7.5,91825.3,9.0,4.9,72,847,8.3,-35.0,-277.0
2021-04-03 21:00:00,7.4,89883.1,9.0,4.8,74,847,9.2,-77.0,-349.0
2021-04-03 21:15:00,7.2,86835.7,9.0,4.7,75,847,8.3,-51.0,-328.0
2021-04-03 21:30:00,7.1,82683.1,9.0,4.6,76,847,8.2,-41.0,-261.0
2021-04-03 21:45:00,7.0,78532.3,9.0,4.6,77,847,8.0,-35.0,-266.0
2021-04-03 22:00:00,6.9,74379.7,9.0,4.5,78,847,8.1,-39.0,-338.0
2021-04-03 22:15:00,6.8,70194.7,9.0,4.5,78,847,8.0,-43.0,-257.0
2021-04-03 22:30:00,6.7,65973.7,9.0,4.4,79,847,8.2,-42.0,-338.0
2021-04-03 22:45:00,6.6,61754.5,9.0,4.4,79,847,8.0,-46.0,-338.0
2021-04-03 23:00:00,6.5,57533.5,9.0,4.3,80,847,8.3,710.0,-133.0
2021-04-03 23:15:00,6.4,54097.3,9.0,4.3,80,847,8.7,591.0,8.0
2021-04-03 23:30:00,6.3,51445.9,9.0,4.2,81,847,8.3,398.0,110.0
2021-04-03 23:45:00,6.3,48794.5,9.0,4.1,82,847,8.6,719.0,31.0
2021-04-04 00:00:00,7.0,46445.5,12.0,4.5,78,847,8.6,500.0,-286.0
2021-04-04 00:15:00,7.0,44922.7,11.6,4.5,78,847,8.4,309.0,211.0
2021-04-04 00:30:00,7.0,43642.9,10.9,4.4,78,847,7.6,497.0,-265.0
2021-04-04 00:45:00,6.9,42361.3,10.1,4.3,79,846,7.4,493.0,39.0
2021-04-04 01:00:00,6.9,41081.5,9.4,4.2,79,846,6.8,167.0,-246.0
2021-04-04 01:15:00,6.9,40424.5,9.0,4.2,79,846,6.2,162.0,-176.0
2021-04-04 01:30:00,6.9,40390.3,9.0,4.2,79,846,5.6,108.0,-366.0
2021-04-04 01:45:00,6.8,40356.1,9.0,4.1,78,846,4.9,101.0,-364.0
2021-04-04 02:00:00,6.8,40321.9,9.0,4.1,78,846,5.1,4.0,-266.0
2021-04-04 02:15:00,6.7,40944.7,9.0,4.1,78,846,5.3,53.0,-302.0
2021-04-04 02:30:00,6.6,42222.7,9.0,4.1,78,846,5.3,40.0,-228.0
2021-04-04 02:45:00,6.5,43498.9,9.0,4.1,78,845,6.0,176.0,-236.0
2021-04-04 03:00:00,6.4,44776.9,9.0,4.1,78,845,6.1,136.0,-356.0
2021-04-04 03:15:00,6.3,44479.9,9.0,4.1,78,845,5.9,51.0,-283.0
2021-04-04 03:30:00,6.2,42606.1,9.0,4.0,78,845,6.0,65.0,-317.0
2021-04-04 03:45:00,6.1,40732.3,9.0,4.0,79,844,5.8,88.0,-279.0
2021-04-04 04:00:00,6.0,38858.5,9.0,3.9,79,844,5.7,49.0,-273.0
2021-04-04 04:15:00,6.0,37206.1,9.0,3.9,79,844,5.8,71.0,-367.0
2021-04-04 04:30:00,5.9,35773.3,9.0,3.8,80,844,6.2,166.0,-279.0
2021-04-04 04:45:00,5.8,34338.7,9.0,3.7,81,844,6.6,116.0,-287.0
2021-04-04 05:00:00,5.7,32905.9,9.0,3.6,82,844,6.9,97.0,-269.0
2021-04-04 05:15:00,5.7,31474.9,9.0,3.6,83,844,6.6,186.0,-283.0
2021-04-04 05:30:00,5.7,30047.5,9.0,3.5,84,844,5.9,108.0,-384.0
2021-04-04 05:45:00,5.7,28618.3,9.0,3.4,86,844,5.8,115.0,-368.0
2021-04-04 06:00:00,5.7,27190.9,9.0,3.3,87,844,5.6,156.0,-288.0
2021-04-04 06:15:00,5.7,26051.5,9.0,3.1,89,844,5.1,75.0,-376.0
2021-04-04 06:30:00,5.8,25201.9,9.0,3.0,90,844,4.5,2.0,-371.0
2021-04-04 06:45:00,5.8,24352.3,9.0,2.9,92,844,4.2,-19.0,-359.0
2021-04-04 07:00:00,5.9,23502.7,9.0,2.8,93,844,4.2,-14.0,-269.0
2021-04-04 07:15:00,5.9,23853.7,9.0,2.7,94,844,4.2,-24.0,-357.0
2021-04-04 07:30:00,5.9,25407.1,9.0,2.7,95,844,4.4,9.0,-272.0
2021-04-04 07:45:00,6.0,26960.5,9.0,2.7,96,845,4.1,-3.0,-165.0
2021-04-04 08:00:00,6.0,28513.9,9.0,2.7,97,845,4.2,-45.0,-356.0
2021-04-04 08:15:00,6.0,29925.1,9.0,2.7,97,845,4.5,566.0,28.0
2021-04-04 08:30:00,6.1,31197.7,9.0,2.6,97,845,4.1,426.0,28.0
2021-04-04 08:45:00,6.1,32468.5,9.0,2.5,98,845,3.6,278.0,28.0
2021-04-04 09:00:00,6.2,33741.1,9.0,2.4,98,845,3.9,558.0,28.0
2021-04-04 09:15:00,6.2,35413.3,9.0,2.4,98,845,4.2,278.0,-116.0
2021-04-04 09:30:00,6.3,37488.7,9.0,2.3,98,845,4.0,251.0,28.0
2021-04-04 09:45:00,6.4,39564.1,9.0,2.2,99,845,3.2,205.0,-130.0
2021-04-04 10:00:00,6.5,41639.5,9.0,2.1,99,845,2.9,200.0,-86.0
2021-04-04 10:15:00,6.6,44643.7,9.0,2.1,98,845,3.0,76.0,28.0
2021-04-04 10:30:00,6.7,48578.5,9.0,2.2,97,845,2.9,103.0,-100.0
2021-04-04 10:45:00,6.8,52511.5,9.0,2.3,96,845,3.3,213.0,-199.0
2021-04-04 11:00:00,6.9,56446.3,9.0,2.4,95,845,4.0,409.0,28.0
2021-04-04 11:15:00,6.9,59747.5,9.0,2.5,93,845,4.9,768.0,28.0
2021-04-04 11:30:00,6.9,62416.9,9.0,2.7,92,845,5.3,1042.0,28.0
2021-04-04 11:45:00,6.8,65084.5,9.0,3.0,90,845,5.3,838.0,28.0
2021-04-04 12:00:00,6.8,67753.9,9.0,3.2,89,845,5.0,756.0,264.0
2021-04-04 12:15:00,6.8,68544.1,9.0,3.4,87,845,5.1,1018.0,28.0
2021-04-04 12:30:00,6.8,67458.7,9.0,3.7,86,845,5.7,1016.0,28.0
2021-04-04 12:45:00,6.7,66371.5,9.0,3.9,84,844,5.9,1284.0,525.0
2021-04-04 13:00:00,6.7,65286.1,9.0,4.2,83,844,5.8,1242.0,418.0
2021-04-04 13:15:00,6.7,62821.9,9.0,4.4,81,844,5.7,961.0,408.0
2021-04-04 13:30:00,6.7,58982.5,9.0,4.6,80,844,5.9,1716.0,642.0
2021-04-04 13:45:00,6.7,55141.3,9.0,4.9,79,843,6.1,1159.0,377.0
2021-04-04 14:00:00,6.7,51301.9,9.0,5.1,78,843,5.8,2096.0,1478.0
2021-04-04 14:15:00,6.7,48358.9,9.0,5.4,76,843,5.7,2248.0,824.0
2021-04-04 14:30:00,6.7,46312.3,9.0,5.8,73,843,5.8,2226.0,1605.0
2021-04-04 14:45:00,6.7,44265.7,9.0,6.3,71,842,5.7,2262.0,1303.0
2021-04-04 15:00:00,6.7,42219.1,9.0,6.7,68,842,6.4,2961.0,785.0
2021-04-04 15:15:00,6.7,41166.1,9.0,7.0,67,842,6.3,3514.0,2028.0
2021-04-04 15:30:00,6.7,41108.5,9.0,7.2,66,842,5.9,3590.0,776.0
2021-04-04 15:45:00,6.7,41052.7,9.0,7.4,65,842,5.6,5031.0,2656.0
2021-04-04 16:00:00,6.7,40995.1,9.0,7.6,64,842,5.8,2656.0,147.0
2021-04-04 16:15:00,6.7,40836.7,9.0,7.9,62,842,6.5,24231.0,22115.0
2021-04-04 16:30:00,6.7,40575.7,9.0,8.2,60,842,6.3,21894.0,21021.0
2021-04-04 16:45:00,6.7,40314.7,9.0,8.5,59,841,6.6,25331.0,23030.0
2021-04-04 17:00:00,6.7,40053.7,9.0,8.8,57,841,7.3,32862.0,31793.0
2021-04-04 17:15:00,6.7,40784.5,9.0,8.9,56,841,7.6,37139.0,34333.0
2021-04-04 17:30:00,6.7,42510.7,9.0,9.0,55,841,7.4,34958.0,29410.0
2021-04-04 17:45:00,6.8,44236.9,9.0,9.0,55,840,6.8,28416.0,25771.0
2021-04-04 18:00:00,6.8,45963.1,9.0,9.1,54,840,6.7,26152.0,24075.0
2021-04-04 18:15:00,6.8,47070.1,9.0,9.0,54,840,7.1,31137.0,29603.0
2021-04-04 18:30:00,6.8,47557.9,9.0,8.9,55,840,7.1,19771.0,30127.0
2021-04-04 18:45:00,6.9,48045.7,9.0,8.8,55,840,7.2,32274.0,31367.0
2021-04-04 19:00:00,6.9,48533.5,9.0,8.7,56,840,6.8,27517.0,27157.0
2021-04-04 19:15:00,6.9,49728.7,9.0,8.4,57,840,6.3,22211.0,20685.0
2021-04-04 19:30:00,7.0,51633.1,9.0,8.0,59,840,6.1,21441.0,18697.0
2021-04-04 19:45:00,7.0,53537.5,9.0,7.5,61,840,6.4,23642.0,22104.0
2021-04-04 20:00:00,7.1,55441.9,9.0,7.1,63,840,6.8,28201.0,26995.0
2021-04-04 20:15:00,7.1,55877.5,9.0,6.8,65,840,6.3,20194.0,17714.0
2021-04-04 20:30:00,7.0,54844.3,9.0,6.5,66,840,6.7,26864.0,26474.0
2021-04-04 20:45:00,7.0,53812.9,9.0,6.2,68,839,6.6,23472.0,21795.0
2021-04-04 21:00:00,6.9,52779.7,9.0,5.9,69,839,6.8,27699.0,25884.0
2021-04-04 21:15:00,6.9,50778.1,9.4,5.7,71,839,7.2,32171.0,30779.0
2021-04-04 21:30:00,6.8,47806.3,10.1,5.4,72,839,6.8,29256.0,27916.0
2021-04-04 21:45:00,6.8,44836.3,10.9,5.2,73,839,6.0,22571.0,20759.0
2021-04-04 22:00:00,6.7,41864.5,11.6,4.9,74,839,6.3,24748.0,22202.0
2021-04-04 22:15:00,6.7,39456.1,12.0,4.7,74,839,6.6,27828.0,25398.0
2021-04-04 22:30:00,6.7,37611.1,12.0,4.6,74,839,6.7,28457.0,24382.0
2021-04-04 22:45:00,6.7,35764.3,12.0,4.4,73,838,7.1,33102.0,31710.0
2021-04-04 23:00:00,6.7,18844.0,12.0,4.3,73,838,6.7,28296.0,25923.0
2021-04-04 23:15:00,6.6,18054.0,12.0,4.2,73,838,6.7,29428.0,26971.0
2021-04-04 23:30:00,6.5,17500.0,12.0,4.1,72,838,6.1,21774.0,18720.0
