DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021-04-02 09:15:00,1.5,10000.0023919354,352,15.7,91,1000,3.0,376.0,0.0
2021-04-02 09:30:00,1.6,10000.0001207508,345,15.9,90,1000,3.5,1642.0,447.0
2021-04-02 09:45:00,1.7,10000.004375318,335,16.0,90,1000,3.4,3796.0,3930.0
2021-04-02 10:00:00,1.7,10000.001141033199,329,16.2,89,1000,2.5,561.0,1519.0
2021-04-02 10:15:00,1.9,10000.0002467868,328,16.4,89,1000,2.2,-105.0,0.0
2021-04-02 10:30:00,2.0,10000.0009668153,327,16.6,88,1000,2.3,-96.0,0.0
2021-04-02 10:45:00,2.2,10000.0024603823,328,16.9,87,1000,3.1,-110.0,0.0
2021-04-02 11:00:00,2.4,10000.004124889201,327,17.1,86,1000,2.5,487.0,0.0
2021-04-02 11:15:00,2.5,10000.0041927991,328,17.3,86,1000,2.7,130.0,0.0
2021-04-02 11:30:00,2.6,10000.001865631,328,17.4,85,1000,2.4,-100.0,0.0
2021-04-02 11:45:00,2.7,10000.001061035,327,17.6,85,1000,2.4,-105.0,0.0
2021-04-02 12:00:00,2.9,10000.0003533588,326,17.7,84,1000,3.0,1401.0,0.0
2021-04-02 12:15:00,2.9,10000.0021276994,326,17.9,84,1000,2.7,856.0,1117.0
2021-04-02 12:30:00,2.9,10000.0034366875,329,18.0,83,1000,2.6,1475.0,1831.0
2021-04-02 12:45:00,2.9,10000.0033158545,329,18.1,83,1000,2.5,256.0,804.0
2021-04-02 13:00:00,3.0,10000.0022907988,332,18.2,82,1000,2.7,438.0,0.0
2021-04-02 13:15:00,3.0,10000.003697504,332,18.3,82,1000,2.8,303.0,0.0
2021-04-02 13:30:00,3.0,10000.0013016592,332,18.4,81,1000,2.6,514.0,0.0
2021-04-02 13:45:00,3.1,10000.0032924741,331,18.6,81,999,2.5,62.0,0.0
2021-04-02 14:00:00,3.1,10000.004611829301,331,18.7,80,999,2.9,458.0,0.0
2021-04-02 14:15:00,3.0,10000.0032254451,333,18.9,80,999,3.2,1139.0,0.0
2021-04-02 14:30:00,2.9,10000.0001094328,335,19.0,80,999,2.7,1064.0,402.0
2021-04-02 14:45:00,2.8,10000.0036244378,337,19.1,79,999,2.7,1083.0,670.0
2021-04-02 15:00:00,2.7,10000.0048600459,340,19.2,79,999,2.6,543.0,1251.0
2021-04-02 15:15:00,2.6,10000.001118378499,342,19.3,79,999,3.1,1262.0,447.0
2021-04-02 15:30:00,2.5,10000.0000527858,342,19.4,78,999,3.0,1260.0,0.0
2021-04-02 15:45:00,2.4,10000.0033968556,341,19.5,78,999,2.9,447.0,581.0
2021-04-02 16:00:00,2.3,10000.0021569308,340,19.6,77,999,2.9,1397.0,491.0
2021-04-02 16:15:00,2.2,10000.0040523423,339,19.6,77,999,2.8,769.0,759.0
2021-04-02 16:30:00,2.2,10000.0048172979,339,19.5,77,999,2.9,1110.0,402.0
2021-04-02 16:45:00,2.2,10000.0029326223,336,19.5,78,999,3.0,1686.0,804.0
2021-04-02 17:00:00,2.2,10000.000911799,336,19.4,78,999,2.7,1209.0,1340.0
2021-04-02 17:15:00,2.1,10000.0029156872,341,19.3,79,999,2.5,409.0,0.0
2021-04-02 17:30:00,1.9,10000.003462648101,348,19.1,80,999,2.8,485.0,0.0
2021-04-02 17:45:00,1.9,10000.0033858456,357,19.0,82,999,2.7,1208.0,447.0
2021-04-02 18:00:00,1.8,10000.000746309799,3,18.8,83,999,2.8,862.0,1385.0
2021-04-02 18:15:00,1.8,10000.0025712127,16,18.6,84,999,2.6,-69.0,0.0
2021-04-02 18:30:00,1.8,10000.0049522688,29,18.4,85,999,2.6,-99.0,0.0
2021-04-02 18:45:00,2.0,10000.0042102646,45,18.3,86,1000,2.6,-86.0,0.0
2021-04-02 19:00:00,2.2,10000.0032660221,54,18.1,87,1000,2.6,-75.0,0.0
2021-04-02 19:15:00,2.3,10000.0039879975,61,17.9,88,1000,2.8,579.0,0.0
2021-04-02 19:30:00,2.2,10000.0029194041,63,17.7,89,1000,2.6,280.0,0.0
2021-04-02 19:45:00,2.1,10000.0006378194,65,17.6,90,1000,2.9,711.0,357.0
2021-04-02 20:00:00,2.1,10221.0,67,17.4,91,1000,3.1,1317.0,625.0
2021-04-02 20:15:00,1.8,10958.0,68,17.3,91,1000,3.5,4002.0,2055.0
2021-04-02 20:30:00,1.5,11215.0,62,17.3,91,1000,3.8,7000.0,4332.0
2021-04-02 20:45:00,1.3,11473.0,51,17.4,90,1000,3.9,7428.0,6744.0
2021-04-02 21:00:00,1.0,11730.0,37,17.4,90,1000,4.7,14409.0,11881.0
2021-04-02 21:15:00,1.0,12140.0,17,17.4,90,1000,4.2,9868.0,11970.0
2021-04-02 21:30:00,1.3,12701.0,4,17.3,91,1000,4.1,8355.0,7593.0
2021-04-02 21:45:00,1.7,13262.0,357,17.3,91,1000,3.9,8095.0,7370.0
2021-04-02 22:00:00,2.0,13823.0,351,17.2,92,1000,4.2,9756.0,9469.0
2021-04-02 22:15:00,2.3,14452.0,350,17.2,92,1000,4.4,11497.0,7414.0
2021-04-02 22:30:00,2.6,15150.0,351,17.2,92,1000,4.5,11873.0,12417.0
2021-04-02 22:45:00,2.9,15849.0,352,17.1,92,1000,4.7,13320.0,14560.0
2021-04-02 23:00:00,3.2,16547.0,353,17.1,92,1000,4.0,8058.0,14694.0
2021-04-02 23:15:00,3.3,17448.0,351,17.0,92,1000,4.0,10085.0,6521.0
2021-04-02 23:30:00,3.5,18552.0,350,16.9,93,1000,4.1,9401.0,8888.0
2021-04-02 23:45:00,3.6,19657.0,349,16.7,94,1000,4.0,8026.0,5226.0
2021-04-03 00:00:00,4.7,27299.0,315,15.3,95,1001,3.3,3639.0,8620.0
2021-04-03 00:15:00,4.7,28495.0,314,15.3,95,1001,3.6,5514.0,2814.0
2021-04-03 00:30:00,4.7,29595.0,314,15.2,95,1001,4.5,11835.0,9647.0
2021-04-03 00:45:00,4.8,30696.0,313,15.1,96,1001,4.9,16440.0,13265.0
2021-04-03 01:00:00,4.8,31796.0,313,15.0,96,1001,5.7,25993.0,18982.0
2021-04-03 01:15:00,4.8,32458.0,313,15.0,96,1001,6.0,33440.0,28049.0
2021-04-03 01:30:00,4.7,32683.0,314,15.0,96,1001,6.6,39269.0,34972.0
2021-04-03 01:45:00,4.7,32907.0,316,14.9,95,1001,6.7,41779.0,35419.0
2021-04-03 02:00:00,4.7,33132.0,317,14.9,95,1001,6.6,46982.0,42208.0
2021-04-03 02:15:00,4.7,33314.0,317,14.9,95,1001,6.4,40707.0,39215.0
2021-04-03 02:30:00,4.7,33455.0,316,14.8,95,1001,6.5,42573.0,38143.0
2021-04-03 02:45:00,4.7,33596.0,315,14.7,95,1001,6.1,36027.0,36937.0
2021-04-03 03:00:00,4.7,33737.0,314,14.6,95,1001,5.7,28453.0,29568.0
2021-04-03 03:15:00,4.7,33788.0,314,14.6,95,1001,6.1,31920.0,26084.0
2021-04-03 03:30:00,4.7,33750.0,312,14.6,95,1001,6.1,35330.0,29210.0
2021-04-03 03:45:00,4.7,33712.0,312,14.5,94,1001,6.4,37346.0,31979.0
2021-04-03 04:00:00,4.8,33674.0,311,14.5,94,1001,6.4,37404.0,34615.0
2021-04-03 04:15:00,4.7,33515.0,310,14.5,94,1001,6.6,43514.0,38188.0
2021-04-03 04:30:00,4.7,33234.0,308,14.4,94,1001,6.6,47064.0,40421.0
2021-04-03 04:45:00,4.6,32953.0,306,14.3,94,1002,7.0,52078.0,47925.0
2021-04-03 05:00:00,4.6,32672.0,304,14.2,94,1002,6.7,48195.0,44664.0
2021-04-03 05:15:00,4.5,32548.0,303,14.2,94,1002,6.6,45542.0,44307.0
2021-04-03 05:30:00,4.5,32581.0,302,14.1,94,1002,6.2,36178.0,33051.0
2021-04-03 05:45:00,4.6,32614.0,302,14.1,94,1002,6.4,39608.0,36937.0
2021-04-03 06:00:00,4.5,32647.0,301,14.0,94,1002,6.1,38170.0,39349.0
2021-04-03 06:15:00,4.6,32877.0,300,14.0,94,1002,6.6,43497.0,41493.0
2021-04-03 06:30:00,4.7,33305.0,299,14.0,93,1002,6.9,48369.0,51721.0
2021-04-03 06:45:00,4.8,33734.0,300,14.0,93,1003,6.6,43784.0,44307.0
2021-04-03 07:00:00,4.9,34162.0,299,14.0,92,1003,7.0,54263.0,46138.0
2021-04-03 07:15:00,5.0,34381.0,299,14.0,92,1003,7.3,57419.0,52972.0
2021-04-03 07:30:00,5.1,34391.0,299,14.1,91,1003,7.2,60417.0,60877.0
2021-04-03 07:45:00,5.2,34401.0,299,14.1,90,1003,7.3,57331.0,62396.0
2021-04-03 08:00:00,5.4,34411.0,299,14.2,89,1003,5.8,33856.0,47657.0
2021-04-03 08:15:00,5.4,34248.0,299,14.3,87,1003,5.0,19213.0,26709.0
2021-04-03 08:30:00,5.3,33912.0,299,14.4,86,1003,4.6,15172.0,15766.0
2021-04-03 08:45:00,5.1,33576.0,299,14.6,85,1004,4.4,12652.0,12953.0
2021-04-03 09:00:00,5.1,33240.0,300,14.7,84,1004,4.4,12064.0,11702.0
2021-04-03 09:15:00,5.0,32909.0,300,14.8,83,1004,4.9,20134.0,15990.0
2021-04-03 09:30:00,4.9,32582.0,301,14.9,83,1004,5.8,28587.0,20456.0
2021-04-03 09:45:00,4.8,32255.0,300,15.0,82,1004,6.5,41369.0,31711.0
2021-04-03 10:00:00,4.7,31928.0,301,15.1,82,1004,6.6,46270.0,43324.0
2021-04-03 10:15:00,4.6,32043.0,302,15.2,82,1004,6.5,41945.0,43011.0
2021-04-03 10:30:00,4.6,32601.0,303,15.3,81,1004,5.3,25140.0,32605.0
2021-04-03 10:45:00,4.5,33160.0,303,15.5,80,1004,5.7,32236.0,25637.0
2021-04-03 11:00:00,4.6,33718.0,304,15.6,79,1004,5.6,28809.0,27826.0
2021-04-03 11:15:00,4.7,33996.0,305,15.8,79,1004,5.5,30436.0,25860.0
2021-04-03 11:30:00,4.7,33995.0,306,16.0,78,1004,6.4,38127.0,37786.0
2021-04-03 11:45:00,4.9,33994.0,308,16.1,77,1003,6.6,45462.0,38277.0
2021-04-03 12:00:00,5.0,33993.0,308,16.3,76,1003,6.4,44239.0,42788.0
2021-04-03 12:15:00,5.1,33889.0,310,16.5,76,1003,6.9,49652.0,47210.0
2021-04-03 12:30:00,5.1,33684.0,312,16.6,76,1003,7.2,54239.0,46093.0
2021-04-03 12:45:00,5.1,33478.0,313,16.7,75,1003,7.2,54741.0,57706.0
2021-04-03 13:00:00,5.1,33273.0,315,16.8,75,1003,7.3,55227.0,54758.0
2021-04-03 13:15:00,5.2,32904.0,316,16.8,75,1003,7.1,51675.0,49532.0
2021-04-03 13:30:00,5.0,32373.0,316,16.9,74,1003,7.2,55026.0,50068.0
2021-04-03 13:45:00,5.0,31842.0,316,17.0,74,1003,7.4,60900.0,58689.0
2021-04-03 14:00:00,4.9,31311.0,316,17.1,73,1003,7.8,67985.0,67577.0
2021-04-03 14:15:00,4.9,31351.0,316,17.2,73,1003,7.7,65841.0,64629.0
2021-04-03 14:30:00,4.9,31963.0,317,17.3,73,1003,7.9,70633.0,70167.0
2021-04-03 14:45:00,4.9,32576.0,317,17.4,72,1002,7.3,60225.0,60788.0
2021-04-03 15:00:00,4.9,33188.0,319,17.5,72,1002,7.4,59889.0,55249.0
2021-04-03 15:15:00,5.0,33204.0,320,17.5,72,1002,6.8,47848.0,49711.0
2021-04-03 15:30:00,5.0,32624.0,322,17.4,73,1002,5.8,27812.0,28808.0
2021-04-03 15:45:00,5.0,32045.0,323,17.2,73,1002,4.7,15427.0,14516.0
2021-04-03 16:00:00,5.0,31465.0,325,17.1,74,1002,5.0,18717.0,17732.0
2021-04-03 16:15:00,5.1,30886.0,328,16.9,75,1002,5.3,22073.0,20724.0
2021-04-03 16:30:00,5.1,30308.0,330,16.7,77,1002,5.2,21634.0,22198.0
2021-04-03 16:45:00,5.1,29730.0,333,16.5,79,1002,5.4,22052.0,20724.0
2021-04-03 17:00:00,5.1,29152.0,335,16.3,81,1002,5.4,25143.0,23493.0
2021-04-03 17:15:00,5.0,28787.0,338,16.1,83,1002,5.3,22866.0,21841.0
2021-04-03 17:30:00,5.0,28636.0,339,16.0,84,1002,5.3,21245.0,20903.0
2021-04-03 17:45:00,5.1,28485.0,340,15.8,85,1003,5.7,28385.0,28853.0
2021-04-03 18:00:00,5.2,28334.0,342,15.7,86,1003,6.0,33091.0,31042.0
2021-04-03 18:15:00,5.3,28775.0,346,15.5,87,1003,6.3,39267.0,36535.0
2021-04-03 18:30:00,5.6,29809.0,350,15.3,88,1003,5.5,27521.0,27826.0
2021-04-03 18:45:00,5.8,30842.0,353,15.1,89,1004,6.3,36393.0,36178.0
2021-04-03 19:00:00,6.2,31876.0,356,14.9,90,1004,6.3,37618.0,36669.0
2021-04-03 19:15:00,6.4,32599.0,0,14.7,90,1004,5.7,31884.0,31354.0
2021-04-03 19:30:00,6.3,33011.0,3,14.6,89,1004,5.9,30496.0,29389.0
2021-04-03 19:45:00,6.2,33422.0,6,14.4,89,1005,5.8,28503.0,28183.0
2021-04-03 20:00:00,6.2,33834.0,9,14.3,88,1005,5.4,25769.0,24655.0
2021-04-03 20:15:00,6.4,35319.0,13,14.1,88,1005,5.0,18850.0,18625.0
2021-04-03 20:30:00,6.5,37876.0,15,13.8,88,1005,4.9,17391.0,17285.0
2021-04-03 20:45:00,6.7,40434.0,17,13.6,89,1005,4.7,15371.0,13846.0
2021-04-03 21:00:00,6.9,42991.0,19,13.3,89,1005,4.5,15122.0,14248.0
2021-04-03 21:15:00,6.8,44544.0,21,13.1,89,1005,4.5,14098.0,14248.0
2021-04-03 21:30:00,6.6,45093.0,20,13.0,89,1005,4.8,14640.0,13846.0
2021-04-03 21:45:00,6.5,45642.0,21,12.8,90,1006,5.1,18052.0,17017.0
2021-04-03 22:00:00,6.3,46191.0,20,12.7,90,1006,5.2,20932.0,20143.0
2021-04-03 22:15:00,6.2,46148.0,21,12.6,90,1006,5.4,23032.0,21573.0
2021-04-03 22:30:00,6.3,45515.0,20,12.5,89,1006,5.7,25813.0,23315.0
2021-04-03 22:45:00,6.3,44881.0,20,12.5,88,1006,5.5,23638.0,23940.0
2021-04-03 23:00:00,6.3,44248.0,18,12.4,87,1006,5.5,24828.0,23895.0
2021-04-03 23:15:00,6.4,43777.0,19,12.4,87,1006,5.6,25274.0,24521.0
2021-04-03 23:30:00,6.4,43470.0,20,12.3,86,1006,5.3,23366.0,23359.0
2021-04-03 23:45:00,6.4,43162.0,22,12.2,86,1007,5.7,27063.0,25950.0
2021-04-04 00:00:00,5.5,33619.0,19,12.1,81,1008,6.0,30499.0,29791.0
2021-04-04 00:15:00,5.4,32813.0,19,12.1,81,1008,6.1,33363.0,32649.0
2021-04-04 00:30:00,5.3,32218.0,19,12.1,80,1008,6.4,41143.0,39438.0
2021-04-04 00:45:00,5.2,31624.0,18,12.0,80,1008,6.5,38861.0,40287.0
2021-04-04 01:00:00,5.0,31029.0,17,12.0,79,1008,5.8,28647.0,28049.0
2021-04-04 01:15:00,5.0,30254.0,15,12.0,79,1008,6.0,31763.0,31131.0
2021-04-04 01:30:00,4.9,29297.0,14,11.9,79,1008,5.8,30712.0,30104.0
2021-04-04 01:45:00,4.8,28340.0,12,11.9,78,1008,5.6,25471.0,23806.0
2021-04-04 02:00:00,4.8,27383.0,11,11.8,78,1008,5.7,28020.0,25592.0
2021-04-04 02:15:00,4.8,26773.0,10,11.8,78,1008,5.7,31092.0,31667.0
2021-04-04 02:30:00,4.9,26511.0,9,11.8,77,1008,5.8,29237.0,27736.0
2021-04-04 02:45:00,4.9,26248.0,8,11.7,77,1008,6.4,41169.0,38143.0
2021-04-04 03:00:00,5.0,25986.0,8,11.7,76,1008,6.4,41089.0,43056.0
2021-04-04 03:15:00,5.0,25645.0,8,11.7,76,1008,6.3,39989.0,41538.0
2021-04-04 03:30:00,5.0,25226.0,8,11.6,76,1008,6.1,34726.0,35508.0
2021-04-04 03:45:00,5.0,24806.0,8,11.5,75,1008,5.8,31670.0,33096.0
2021-04-04 04:00:00,5.0,24387.0,8,11.4,75,1008,5.9,32071.0,32426.0
2021-04-04 04:15:00,5.0,24141.0,8,11.4,75,1008,5.8,30256.0,31711.0
2021-04-04 04:30:00,5.0,24069.0,8,11.4,75,1008,5.6,29004.0,25503.0
2021-04-04 04:45:00,5.1,23997.0,7,11.3,74,1008,5.4,26330.0,25994.0
2021-04-04 05:00:00,5.1,23925.0,7,11.3,74,1008,5.8,29736.0,27826.0
2021-04-04 05:15:00,5.1,24158.0,7,11.3,74,1008,5.5,23855.0,23851.0
2021-04-04 05:30:00,5.2,24697.0,7,11.2,75,1008,5.2,22349.0,21305.0
2021-04-04 05:45:00,5.3,25235.0,8,11.1,75,1009,4.8,17171.0,16660.0
2021-04-04 06:00:00,5.4,25774.0,7,11.0,76,1009,5.0,20611.0,18357.0
2021-04-04 06:15:00,5.4,25930.0,7,10.9,76,1009,5.2,22886.0,23761.0
2021-04-04 06:30:00,5.3,25703.0,8,10.9,76,1009,4.9,18399.0,18178.0
2021-04-04 06:45:00,5.4,25477.0,9,10.8,77,1009,4.8,17844.0,18044.0
2021-04-04 07:00:00,5.3,25250.0,9,10.8,77,1009,4.7,16492.0,16570.0
2021-04-04 07:15:00,5.2,24363.0,9,10.8,76,1009,4.3,12917.0,13801.0
2021-04-04 07:30:00,5.1,22815.0,9,10.9,75,1009,4.5,14197.0,12819.0
2021-04-04 07:45:00,4.9,21266.0,8,11.0,73,1010,4.7,15237.0,14694.0
2021-04-04 08:00:00,4.8,19718.0,8,11.1,72,1010,4.8,16932.0,15498.0
2021-04-04 08:15:00,4.6,18277.0,9,11.2,70,1010,4.6,15205.0,14962.0
2021-04-04 08:30:00,4.5,16942.0,9,11.4,68,1010,4.0,9275.0,8754.0
2021-04-04 08:45:00,4.2,15608.0,8,11.6,67,1010,3.5,6211.0,5628.0
2021-04-04 09:00:00,4.1,14273.0,8,11.8,65,1010,3.7,8803.0,7861.0
2021-04-04 09:15:00,4.0,13107.0,9,12.0,63,1010,3.6,6592.0,6566.0
2021-04-04 09:30:00,4.0,12109.0,9,12.3,61,1010,2.9,3518.0,3886.0
2021-04-04 09:45:00,3.9,11111.0,9,12.6,58,1010,3.1,3193.0,3126.0
2021-04-04 10:00:00,3.9,10113.0,9,12.9,56,1010,3.6,5410.0,4779.0
2021-04-04 10:15:00,3.9,10000.0031249664,9,13.1,54,1010,3.7,5856.0,4466.0
2021-04-04 10:30:00,3.9,10000.002402064301,7,13.4,53,1010,4.0,8663.0,9335.0
2021-04-04 10:45:00,3.9,10000.0017834699,6,13.6,52,1010,3.5,5517.0,5940.0
2021-04-04 11:00:00,3.9,10000.0008284756,4,13.9,51,1010,3.6,5933.0,6119.0
2021-04-04 11:15:00,4.0,10000.0014547269,4,14.1,50,1010,3.8,6275.0,5092.0
2021-04-04 11:30:00,4.1,10000.003545097901,3,14.3,49,1010,3.9,8502.0,7682.0
2021-04-04 11:45:00,4.2,10000.0043366341,1,14.6,48,1010,3.9,10393.0,8933.0
2021-04-04 12:00:00,4.3,10000.0002546358,0,14.8,47,1010,4.0,8965.0,8040.0
2021-04-04 12:15:00,4.4,10000.0039734753,0,15.0,47,1010,4.2,12771.0,12863.0
2021-04-04 12:30:00,4.5,10000.0014220427,0,15.2,46,1010,4.3,15027.0,15096.0
2021-04-04 12:45:00,4.6,10000.0035449567,0,15.3,45,1009,4.6,15836.0,15945.0
2021-04-04 13:00:00,4.7,10591.0,0,15.5,44,1009,4.8,17554.0,16347.0
2021-04-04 13:15:00,4.7,11210.0,0,15.7,44,1009,4.4,16095.0,15320.0
2021-04-04 13:30:00,4.7,11764.0,0,15.8,43,1009,5.2,22174.0,16883.0
2021-04-04 13:45:00,4.7,12319.0,1,15.9,42,1008,4.9,18686.0,15230.0
2021-04-04 14:00:00,4.7,12873.0,1,16.0,41,1008,4.9,17711.0,18491.0
2021-04-04 14:15:00,4.7,13291.0,1,16.0,41,1008,4.9,19626.0,19518.0
2021-04-04 14:30:00,4.8,13572.0,2,16.0,41,1008,5.2,24539.0,21081.0
2021-04-04 14:45:00,4.8,13854.0,2,16.1,40,1008,5.0,20430.0,19161.0
2021-04-04 15:00:00,4.9,14135.0,4,16.1,40,1008,5.0,18789.0,18000.0
2021-04-04 15:15:00,4.9,14369.0,5,16.1,40,1008,4.6,15035.0,17866.0
2021-04-04 15:30:00,5.0,14554.0,6,16.1,39,1008,4.6,15219.0,16794.0
2021-04-04 15:45:00,5.1,14740.0,7,16.0,39,1008,4.1,11664.0,11166.0
2021-04-04 16:00:00,5.2,14925.0,8,16.0,38,1008,4.4,13896.0,12372.0
2021-04-04 16:15:00,5.2,15071.0,8,15.9,38,1008,4.6,15654.0,13310.0
2021-04-04 16:30:00,5.3,15177.0,9,15.8,39,1008,4.7,16605.0,19072.0
2021-04-04 16:45:00,5.3,15283.0,10,15.6,39,1008,4.3,12465.0,12997.0
2021-04-04 17:00:00,5.3,15389.0,11,15.5,40,1008,4.6,13928.0,13801.0
2021-04-04 17:15:00,5.4,16209.0,12,15.2,41,1008,4.8,17454.0,17017.0
2021-04-04 17:30:00,5.5,17742.0,13,14.8,43,1008,4.9,17495.0,15052.0
2021-04-04 17:45:00,5.8,19275.0,14,14.5,46,1008,5.4,26175.0,24119.0
2021-04-04 18:00:00,5.9,20808.0,15,14.1,48,1008,6.2,32918.0,32381.0
2021-04-04 18:15:00,6.0,22493.0,15,13.8,50,1008,6.3,38035.0,36758.0
2021-04-04 18:30:00,6.1,24332.0,15,13.5,51,1008,7.1,52384.0,49890.0
2021-04-04 18:45:00,6.2,26171.0,14,13.2,52,1009,7.0,49897.0,50738.0
2021-04-04 19:00:00,6.3,28010.0,14,12.9,53,1009,6.4,43881.0,41850.0
2021-04-04 19:15:00,6.3,29815.0,14,12.6,54,1009,6.3,37337.0,36089.0
2021-04-04 19:30:00,6.4,31587.0,14,12.4,55,1009,6.4,37876.0,35865.0
2021-04-04 19:45:00,6.4,33359.0,13,12.3,56,1010,5.9,32487.0,32113.0
2021-04-04 20:00:00,6.5,35131.0,13,12.1,57,1010,6.1,34069.0,32515.0
2021-04-04 20:15:00,6.5,37085.0,14,12.0,57,1010,6.2,36006.0,34079.0
2021-04-04 20:30:00,6.5,39221.0,18,11.9,58,1010,6.7,43589.0,38768.0
2021-04-04 20:45:00,6.6,41356.0,21,11.8,58,1010,7.3,54625.0,54490.0
2021-04-04 21:00:00,6.7,43492.0,25,11.7,59,1010,7.0,48772.0,46763.0
2021-04-04 21:15:00,6.8,45199.0,29,11.5,59,1010,7.5,58543.0,53954.0
2021-04-04 21:30:00,6.7,46478.0,37,11.3,58,1010,7.3,52093.0,52212.0
2021-04-04 21:45:00,6.9,47756.0,43,11.2,58,1011,7.3,55134.0,52972.0
2021-04-04 22:00:00,7.0,49035.0,50,11.0,57,1011,7.4,55494.0,55741.0
2021-04-04 22:15:00,7.1,49325.0,54,10.8,56,1011,7.8,66873.0,67666.0
2021-04-04 22:30:00,6.9,48626.0,54,10.6,54,1011,8.4,70942.0,71105.0
2021-04-04 22:45:00,6.8,47927.0,55,10.3,52,1011,7.3,60833.0,57617.0
2021-04-04 23:00:00,6.7,47228.0,55,10.1,50,1011,7.6,64565.0,68917.0
2021-04-04 23:15:00,6.4,44745.0,57,9.9,49,1011,7.6,56606.0,62574.0
2021-04-04 23:30:00,6.1,40480.0,59,9.6,50,1011,6.9,54783.0,55562.0
2021-04-04 23:45:00,5.8,36214.0,61,9.3,51,1011,6.0,40050.0,43681.0
2021-04-05 00:00:00,5.9,34927.0,64,9.2,53,1011,6.2,35669.0,35240.0
2021-04-05 00:15:00,5.7,31466.0,65,9.0,54,1011,6.6,44706.0,42967.0
2021-04-05 00:30:00,5.6,28854.0,66,8.8,55,1011,5.7,33501.0,31533.0
2021-04-05 00:45:00,5.4,26241.0,67,8.6,56,1011,6.1,35169.0,37786.0
